rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
1,603228,景旺电子,2026-08-20,89.22,1.2597889002383456,64.1,C,多头,强势多头,数据不足,high,多头/强势多头，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
2,600584,长电科技,2026-08-20,79.48,2.2382299974273323,58.5,D,偏多震荡,多头,数据不足,high,偏多震荡/多头，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
3,600183,生益科技,2026-08-20,126.28,0.6455726468478584,55.3,D,偏多震荡,多头,数据不足,high,偏多震荡/多头，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
4,603920,世运电路,2026-08-20,38.13,1.1405835543766507,54.5,D,偏多震荡,强势空头,数据不足,high,偏多震荡/强势空头，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
5,002436,兴森科技,2026-08-20,33.81,0.02958579881657819,52.3,D,偏多震荡,偏空震荡,数据不足,high,偏多震荡/偏空震荡，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
6,002371,北方华创,2026-08-20,712.55,-0.05610491619328917,52.1,D,偏空震荡,多头,数据不足,high,偏空震荡/多头，60分钟数据不足；目前只适合观察，等待结构改善。
7,002602,世纪华通,2026-08-20,13.84,-0.4316546762589968,50.8,D,偏多震荡,空头,数据不足,high,偏多震荡/空头，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
8,601138,工业富联,2026-08-20,62.13,0.48520135856380264,50.6,D,偏空震荡,偏空震荡,数据不足,high,偏空震荡/偏空震荡，60分钟数据不足；目前只适合观察，等待结构改善。
9,002281,光迅科技,2026-08-20,173.15,-2.6590960197886204,49.1,D,偏空震荡,偏空震荡,数据不足,high,偏空震荡/偏空震荡，60分钟数据不足；目前只适合观察，等待结构改善。
10,002463,沪电股份,2026-08-20,114.32,0.8023983775681032,48.7,D,偏空震荡,偏空震荡,数据不足,high,偏空震荡/偏空震荡，60分钟数据不足；目前只适合观察，等待结构改善。
11,002916,深南电路,2026-08-20,345.0,0.31110981885849043,48.3,D,偏空震荡,偏空震荡,数据不足,high,偏空震荡/偏空震荡，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
12,002484,江海股份,2026-08-20,59.97,-1.1537827591890593,46.4,D,空头,偏空震荡,数据不足,high,空头/偏空震荡，60分钟数据不足；目前只适合观察，等待结构改善。
13,000988,华工科技,2026-08-20,104.18,1.7879824132877475,46.0,D,空头,偏空震荡,数据不足,high,空头/偏空震荡，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
14,603986,兆易创新,2026-08-20,403.5,-0.05201753734115355,45.6,D,空头,偏空震荡,数据不足,high,空头/偏空震荡，60分钟数据不足；已进入条件化回踩观察区，仍需次日量价确认。
15,002938,鹏鼎控股,2026-08-20,87.57,0.24038461538460343,45.2,D,空头,偏空震荡,数据不足,high,空头/偏空震荡，60分钟数据不足；目前只适合观察，等待结构改善。
16,002179,中航光电,2026-08-20,34.19,-0.5526468877254387,43.4,D,空头,空头,数据不足,high,空头/空头，60分钟数据不足；目前只适合观察，等待结构改善。
17,600111,北方稀土,2026-08-20,39.78,-3.140978816654494,41.3,D,空头,强势空头,数据不足,high,空头/强势空头，60分钟数据不足；目前只适合观察，等待结构改善。
